,HR_mean,HR_std,HR_min,HR_max,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_pNN50,HRV_pNN20,HRV_HF,HRV_VHF,HRV_HFn,HRV_LFHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,RSP_mean,RSP_std,RSP_min,RSP_max,RRV_RMSSD,RRV_MeanBB,RRV_SDBB,RRV_SD1,RRV_SD2,RRV_SD2SD1,label
0,94.04641279414462,6.611426515477602,78.53403141361257,118.81188118811882, 26.184462, 638.117271, 45.765254, 0.071719, 0.041034, 634.0, 47.4432, 0.074832, 5.54371, 43.283582, 0.006131, 0.000068, 0.596472, 0.665462, 18.535023, 62.011281, 0.298898,19.930163809861792,1.151935339806607,17.28110599078341,25.423728813559322, 227.594515, 3013.854167, 191.308898, 161.763955, 216.865423, 1.340629,1
1,95.7011810093416,5.604038119303852,78.53403141361257,118.81188118811882, 25.652043, 627.056604, 37.645111, 0.060035, 0.040909, 623.0, 35.5824, 0.057115, 5.450734, 44.234801, 0.017313, 0.000228, 0.625686, 0.585056, 18.157812, 50.096992, 0.362453,19.76612861289333,1.226438803436834,17.28110599078341,25.423728813559322, 238.870302, 3033.5625, 201.635357, 169.760822, 229.11765, 1.34965,1
2,95.20647712993703,5.26207835923097,79.05138339920948,107.71992818671453, 25.098664, 630.320675, 36.092237, 0.05726, 0.039819, 626.0, 34.0998, 0.054473, 3.586498, 44.725738, 0.018354, 0.000225, 0.706933, 0.402312, 17.766192, 47.838749, 0.371377,19.469519479146307,0.957083547385275,17.016449234259785,22.099447513812155, 245.474941, 3083.747368, 175.195512, 174.504983, 175.88333, 1.007899,1
3,95.45437481259776,5.612769683084404,78.94736842105263,107.71992818671453, 24.369956, 628.665966, 38.424989, 0.061121, 0.038765, 623.0, 35.5824, 0.057115, 2.731092, 42.436975, 0.009056, 0.000136, 0.638732, 0.550633, 17.250325, 51.552472, 0.334617,19.43987321151447,1.582174825259315,9.7799511002445,24.989587671803417, 511.554756, 3093.457447, 367.925386, 363.682227, 372.120165, 1.023201,1
4,94.7814292408131,5.300435611242379,78.94736842105263,117.1875, 25.776889, 633.09322, 36.849954, 0.058206, 0.040716, 628.0, 37.065, 0.059021, 3.601695, 44.067797, 0.015659, 0.000185, 0.574307, 0.72943, 18.245265, 48.558689, 0.375736,19.617539753051425,1.6316115131779214,9.7799511002445,24.989587671803417, 506.186577, 3063.642105, 370.962776, 359.846053, 381.755917, 1.060887,1
5,95.33051885439274,4.974614519232744,79.57559681697613,113.20754716981132, 25.47788, 629.484211, 33.661777, 0.053475, 0.040474, 629.0, 34.0998, 0.054213, 1.894737, 45.894737, 0.041512, 0.000674, 0.588454, 0.683125, 18.033784, 43.816256, 0.411577,20.63943101979107,1.354295804697662,17.411491584445734,27.18622564567286, 239.878589, 2909.86, 204.222745, 170.4199, 233.175722, 1.368242,0
6,94.53176397637681,5.657970261424292,74.34944237918215,109.09090909090908, 25.460817, 634.81104, 39.812437, 0.062715, 0.040108, 629.0, 34.0998, 0.054213, 4.246285, 42.887473, 0.007988, 0.000163, 0.52951, 0.868152, 18.022654, 53.396116, 0.337527,20.508800536212668,1.2437499782676416,17.825311942959,23.4375, 237.81042, 2924.808081, 196.656371, 169.009201, 220.869523, 1.306849,0
7,93.80286582383685,5.973968762009158,74.34944237918215,112.14953271028037, 26.561088, 639.792291, 42.089034, 0.065785, 0.041515, 638.0, 40.0302, 0.062743, 5.567452, 44.753747, 0.011954, 0.000192, 0.531054, 0.866973, 18.801683, 56.473579, 0.332929,18.463734702975813,4.346978811157086,2.740101383751199,24.420024420024422, 2754.514879, 3282.431818, 2035.338718, 1959.02665, 2108.891172, 1.076499,0
8,93.19425191044752,5.730125794182492,73.52941176470588,112.14953271028037, 26.258783, 643.944086, 40.917246, 0.063542, 0.040778, 643.0, 35.5824, 0.055338, 4.731183, 44.731183, 0.011652, 0.000246, 0.507265, 0.950207, 18.587782, 54.85431, 0.338857,18.12987137440621,4.004788026008475,3.432297923459756,24.420024420024422, 2312.258204, 3353.977011, 1681.825434, 1644.600512, 1718.244085, 1.044779,0
9,93.88446930996439,5.800097804424864,73.52941176470588,107.5268817204301, 24.757363, 639.203426, 41.323586, 0.064649, 0.038732, 633.0, 37.065, 0.058555, 3.85439, 39.828694, 0.008929, 0.000173, 0.527707, 0.875632, 17.524306, 55.711092, 0.314557,19.900402685266933,1.4412812383204647,15.944724953494553,24.63054187192118, 298.289192, 3019.708333, 245.32144, 212.035882, 274.601534, 1.295071,0
